Created-At,From-User,From-User-Id,Id,Language,Retweet-Count,Source,Text,_id
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e89cdce63935b7d6527fc
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e89cdce63935b7d6527fd
1631487038000,Ada Erika Figueroa,890068830717968384,1437186921399083008,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flacasinchiste Estamos en nuestras listas.  Lo sé. ❣️,613e8ab3ce63935b7d6527ff
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e8ab3ce63935b7d652800
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e8ab3ce63935b7d652801
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e8ab3ce63935b7d652802
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e8ab3ce63935b7d652803
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e8ab3ce63935b7d652804
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e8ab3ce63935b7d652805
1631488589000,Rafael Ángel Viso Ingenuo,156318338,1437193428006326274,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@neovenezuela @LuzMelyReyes Usted puede votar por  Guanipa o Cualquier otro candidato. En realidad, no tiene ninguna importancia. No hay diferencias. Yo soy amante del voto libre. En mi caso, no tengo candidatos en Baruta",613e8ab3ce63935b7d652806
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e8ab3ce63935b7d652807
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e8ab3ce63935b7d652808
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e8ab3ce63935b7d652809
1631486978000,Monsibais 🇲🇽,790223168682065920,1437186671527747585,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@more70mart @lorenzocoronar Pero que le explicas a ese imbécil de diputados panista del @AccionNacional llamado @g_quadri nunca entenderá solo maneja 2 neuronas,613e8ab3ce63935b7d65280a
1631486848000,ivonne melgar,51798186,1437186126666731521,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aquí el análisis y la defensa del diputado de Morena @erasmoglz  del paquete económico 2022 que Hacienda entregó a @Mx_Diputados. https://t.co/gPgLVY1hjM,613e8ab3ce63935b7d65280b
1631486772000,Sarai Vega,387977313,1437185806708379655,es,3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Importancia del día 12 de septiembre que conmemora por primera vez el ""Día Nacional de las Mujeres con Discapacidad""

@Congreso_CdMex
@Mx_Diputados
@Claudiashein
@MovCiudadanoCMX
@ColectivaFlores 
@movimientoPcD

#SoyMujerConDiscapacidad 
#DignidadYOrgulloPcD
#MovimientoPCD https://t.co/mraVxQvLQ9",613e8ab3ce63935b7d65280c
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e8ab3ce63935b7d65280d
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e8ab3ce63935b7d65280e
